Log file open, 01/31/23 23:01:12
[2023.01.31-22.01.53:664][  0]LogMemory: Virtual Memory: 21048.74 MB used,  21595.57 MB free, 42644.31 MB total
[2023.01.31-22.01.53:664][  0]LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
[2023.01.31-22.01.53:668][  0]LogWindows: WindowsPlatformFeatures enabled
[2023.01.31-22.01.53:684][  0]LogInit: Physics initialised using underlying interface: Chaos
[2023.01.31-22.01.53:684][  0]LogInit: Using OS detected language (en-GB).
[2023.01.31-22.01.53:684][  0]LogInit: Using OS detected locale (en-GB).
[2023.01.31-22.01.53:686][  0]LogTextLocalizationManager: No specific localization for 'en-GB' exists, so 'en' will be used for the language.
[2023.01.31-22.01.53:787][  0]LogInit: Setting process to per monitor DPI aware
[2023.01.31-22.01.53:794][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2023.01.31-22.01.53:794][  0]LogWindowsTextInputMethodSystem:   - English (United States) - (Keyboard).
[2023.01.31-22.01.53:794][  0]LogWindowsTextInputMethodSystem:   - English (United States) - (Keyboard).
[2023.01.31-22.01.53:794][  0]LogWindowsTextInputMethodSystem:   - English (United Kingdom) - Touch Input Correction (TSF IME).
[2023.01.31-22.01.53:794][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2023.01.31-22.01.53:808][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2023.01.31-22.01.53:808][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2023.01.31-22.01.53:898][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2023.01.31-22.01.53:898][  0]LogWindows: Attached monitors:
[2023.01.31-22.01.53:898][  0]LogWindows:     resolution: 2560x1440, work area: (0, 0) -> (2560, 1392), device: '\\.\DISPLAY11' [PRIMARY]
[2023.01.31-22.01.53:898][  0]LogWindows:     resolution: 1920x1080, work area: (-1920, 363) -> (0, 1383), device: '\\.\DISPLAY12'
[2023.01.31-22.01.53:898][  0]LogWindows: Found 2 attached monitors.
[2023.01.31-22.01.53:898][  0]LogWindows: Gathering driver information using Windows Setup API
[2023.01.31-22.01.53:899][  0]LogRHI: RHI Adapter Info:
[2023.01.31-22.01.53:899][  0]LogRHI:             Name: NVIDIA GeForce RTX 3080
[2023.01.31-22.01.53:899][  0]LogRHI:   Driver Version: 528.24 (internal:31.0.15.2824, unified:528.24)
[2023.01.31-22.01.53:899][  0]LogRHI:      Driver Date: 1-15-2023
[2023.01.31-22.01.53:899][  0]LogD3D12RHI:     GPU DeviceId: 0x2206 (for the marketing name, search the web for "GPU Device Id")
[2023.01.31-22.01.53:899][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2023.01.31-22.01.53:901][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.01.31-22.01.53:901][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: Bindless resources are supported
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: D3D12 ray tracing tier 1.1 and bindless resources are supported.
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: Mesh shader tier 1.0 is supported
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.01.31-22.01.53:943][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.01.31-22.01.53:975][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.01.31-22.01.53:975][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.01.31-22.01.53:975][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.01.31-22.01.53:984][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.01.31-22.01.53:984][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.01.31-22.01.53:984][  0]LogRHI: Texture pool is 5858 MB (70% of 8369 MB)
[2023.01.31-22.01.53:984][  0]LogD3D12RHI: Async texture creation enabled
[2023.01.31-22.01.53:984][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.01.31-22.01.54:011][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="D:/Programming II/Compulsory1/P2Compulsory1/P2Compulsory1.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/Programming II/Compulsory1/P2Compulsory1/Intermediate/TurnkeyReport_0.log" -log="D:/Programming II/Compulsory1/P2Compulsory1/Intermediate/TurnkeyLog_0.log" -project="D:/Programming II/Compulsory1/P2Compulsory1/P2Compulsory1.uproject"  -platform=all'
[2023.01.31-22.01.54:011][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/EpicGames/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/Programming II/Compulsory1/P2Compulsory1/P2Compulsory1.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/Programming II/Compulsory1/P2Compulsory1/Intermediate/TurnkeyReport_0.log" -log="D:/Programming II/Compulsory1/P2Compulsory1/Intermediate/TurnkeyLog_0.log" -project="D:/Programming II/Compulsory1/P2Compulsory1/P2Compulsory1.uproject"  -platform=all" ]
[2023.01.31-22.01.54:042][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.01.31-22.01.54:042][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.01.31-22.01.54:042][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.01.31-22.01.54:042][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.01.31-22.01.54:042][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.01.31-22.01.54:042][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.01.31-22.01.54:042][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.01.31-22.01.54:051][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.01.31-22.01.54:059][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.01.31-22.01.54:066][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.01.31-22.01.54:074][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.01.31-22.01.54:081][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.01.31-22.01.54:081][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.01.31-22.01.54:081][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.01.31-22.01.54:081][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.01.31-22.01.54:081][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.01.31-22.01.54:081][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.01.31-22.01.54:081][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.01.31-22.01.54:081][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.01.31-22.01.54:081][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.01.31-22.01.54:081][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.01.31-22.01.54:111][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.01.31-22.01.54:111][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.01.31-22.01.54:133][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.01.31-22.01.54:133][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.01.31-22.01.54:137][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.01.31-22.01.54:137][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.01.31-22.01.54:137][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.01.31-22.01.54:137][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.01.31-22.01.54:141][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.01.31-22.01.54:141][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.01.31-22.01.54:141][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.01.31-22.01.54:145][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.01.31-22.01.54:145][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.01.31-22.01.54:154][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.01.31-22.01.54:154][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.01.31-22.01.54:154][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.01.31-22.01.54:154][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.01.31-22.01.54:154][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.01.31-22.01.54:155][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.01.31-22.01.54:158][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.01.31-22.01.54:158][  0]LogTargetPlatformManager:   ADPCM
[2023.01.31-22.01.54:158][  0]LogTargetPlatformManager:   PCM
[2023.01.31-22.01.54:163][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.01.31-22.01.54:163][  0]LogTargetPlatformManager:   BINKA
[2023.01.31-22.01.54:197][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.01.31-22.01.54:197][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.01.31-22.01.54:197][  0]LogTargetPlatformManager:   OGG
[2023.01.31-22.01.54:199][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.01.31-22.01.54:199][  0]LogTargetPlatformManager:   OPUS
[2023.01.31-22.01.54:881][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.31-22.01.59:059][  0]LogWindows: Failed to load '../../../Engine/Binaries/ThirdParty/ShaderConductor/Win64/dxil.dll' (GetLastError=-2146762495)
[2023.01.31-22.01.59:070][  0]LogWindows: Error: appError called: Assertion failed: Handle [File:D:\build\++UE5\Sync\Engine\Source\Developer\ShaderCompilerCommon\Private\DXCWrapper.cpp] [Line: 59] 
Failed to load module: ../../../Engine/Binaries/ThirdParty/ShaderConductor/Win64/dxil.dll

[2023.01.31-22.01.59:071][  0]LogWindows: Windows GetLastError: The operation completed successfully. (0)
[2023.01.31-22.01.59:568][  0]LogWindows: Error: === Critical error: ===
[2023.01.31-22.01.59:568][  0]LogWindows: Error: 
[2023.01.31-22.01.59:568][  0]LogWindows: Error: Assertion failed: Handle [File:D:\build\++UE5\Sync\Engine\Source\Developer\ShaderCompilerCommon\Private\DXCWrapper.cpp] [Line: 59] 
[2023.01.31-22.01.59:568][  0]LogWindows: Error: Failed to load module: ../../../Engine/Binaries/ThirdParty/ShaderConductor/Win64/dxil.dll
[2023.01.31-22.01.59:568][  0]LogWindows: Error: 
[2023.01.31-22.01.59:568][  0]LogWindows: Error: 
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ffc37809df8 UnrealEditor-ShaderCompilerCommon.dll!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ffc37809eea UnrealEditor-ShaderCompilerCommon.dll!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ffc377baea5 UnrealEditor-ShaderFormatD3D.dll!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ffc5e25d6a3 UnrealEditor-Core.dll!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ffc5e25c41f UnrealEditor-Core.dll!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ffc399b3e73 UnrealEditor-TargetPlatform.dll!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ffc399b76d1 UnrealEditor-TargetPlatform.dll!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ffc5e25d6a3 UnrealEditor-Core.dll!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ffc5e25c41f UnrealEditor-Core.dll!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ffc5e1a8183 UnrealEditor-Core.dll!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ffc6067e503 UnrealEditor-RenderCore.dll!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ff7fc0a0808 UnrealEditor.exe!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ff7fc092662 UnrealEditor.exe!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ff7fc09296a UnrealEditor.exe!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ff7fc095680 UnrealEditor.exe!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ff7fc0a71b4 UnrealEditor.exe!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ff7fc0aa516 UnrealEditor.exe!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ffcd3b0244d KERNEL32.DLL!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: [Callstack] 0x00007ffcd560df78 ntdll.dll!UnknownFunction []
[2023.01.31-22.01.59:568][  0]LogWindows: Error: 
[2023.01.31-22.01.59:578][  0]LogExit: Executing StaticShutdownAfterError
[2023.01.31-22.01.59:578][  0]LogWindows: FPlatformMisc::RequestExit(1)
[2023.01.31-22.01.59:578][  0]LogWindows: FPlatformMisc::RequestExitWithStatus(1, 3)
[2023.01.31-22.01.59:578][  0]LogCore: Engine exit requested (reason: Win RequestExit)
