Log file open, 01/26/23 14:36:31
[2023.01.26-13.36.40:615][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Sparks.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Particles/P_Sparks.uasset"
[2023.01.26-13.36.40:616][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Steam_Lit.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Particles/P_Steam_Lit.uasset"
[2023.01.26-13.36.40:616][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_AssetPlatform.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_AssetPlatform.uasset"
[2023.01.26-13.36.40:616][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Floor.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Basic_Floor.uasset"
[2023.01.26-13.36.40:617][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Wall.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Basic_Wall.uasset"
[2023.01.26-13.36.40:617][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset"
[2023.01.26-13.36.40:618][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_New.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Brick_Clay_New.uasset"
[2023.01.26-13.36.40:618][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset"
[2023.01.26-13.36.40:619][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset"
[2023.01.26-13.36.40:619][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset"
[2023.01.26-13.36.40:620][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset"
[2023.01.26-13.36.40:620][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset"
[2023.01.26-13.36.40:621][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset"
[2023.01.26-13.36.40:621][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset"
[2023.01.26-13.36.40:621][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset"
[2023.01.26-13.36.40:622][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Grime.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Concrete_Grime.uasset"
[2023.01.26-13.36.40:622][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Panels.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Concrete_Panels.uasset"
[2023.01.26-13.36.40:624][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Poured.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Concrete_Poured.uasset"
[2023.01.26-13.36.40:624][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Tiles.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Concrete_Tiles.uasset"
[2023.01.26-13.36.40:625][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Glass.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Glass.uasset"
[2023.01.26-13.36.40:625][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Grass.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Ground_Grass.uasset"
[2023.01.26-13.36.40:625][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Gravel.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Ground_Gravel.uasset"
[2023.01.26-13.36.40:626][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Moss.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Ground_Moss.uasset"
[2023.01.26-13.36.40:626][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset"
[2023.01.26-13.36.40:627][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset"
[2023.01.26-13.36.40:627][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Chrome.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Metal_Chrome.uasset"
[2023.01.26-13.36.40:628][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Copper.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Metal_Copper.uasset"
[2023.01.26-13.36.40:628][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Gold.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Metal_Gold.uasset"
[2023.01.26-13.36.40:629][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Rust.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Metal_Rust.uasset"
[2023.01.26-13.36.40:629][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Steel.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Metal_Steel.uasset"
[2023.01.26-13.36.40:630][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Basalt.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Rock_Basalt.uasset"
[2023.01.26-13.36.40:630][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset"
[2023.01.26-13.36.40:631][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Sandstone.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Rock_Sandstone.uasset"
[2023.01.26-13.36.40:631][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Slate.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Rock_Slate.uasset"
[2023.01.26-13.36.40:632][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset"
[2023.01.26-13.36.40:632][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset"
[2023.01.26-13.36.40:632][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset"
[2023.01.26-13.36.40:634][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Panel.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Tech_Panel.uasset"
[2023.01.26-13.36.40:634][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Lake.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Water_Lake.uasset"
[2023.01.26-13.36.40:634][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Ocean.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Water_Ocean.uasset"
[2023.01.26-13.36.40:635][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset"
[2023.01.26-13.36.40:635][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset"
[2023.01.26-13.36.40:636][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Oak.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Wood_Oak.uasset"
[2023.01.26-13.36.40:636][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Pine.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Wood_Pine.uasset"
[2023.01.26-13.36.40:637][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Walnut.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Materials/M_Wood_Walnut.uasset"
[2023.01.26-13.36.40:643][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset"
[2023.01.26-13.36.40:647][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset"
[2023.01.26-13.36.40:650][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset"
[2023.01.26-13.36.40:653][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset"
[2023.01.26-13.36.40:656][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset"
[2023.01.26-13.36.40:660][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset"
[2023.01.26-13.36.40:669][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset"
[2023.01.26-13.36.40:676][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset"
[2023.01.26-13.36.40:682][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset"
[2023.01.26-13.36.40:685][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset"
[2023.01.26-13.36.40:688][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset"
[2023.01.26-13.36.40:691][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset"
[2023.01.26-13.36.40:695][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset"
[2023.01.26-13.36.40:695][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Burst_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Burst_M.uasset"
[2023.01.26-13.36.40:696][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Bush_D.uasset"
[2023.01.26-13.36.40:697][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Bush_N.uasset"
[2023.01.26-13.36.40:697][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset"
[2023.01.26-13.36.40:698][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset"
[2023.01.26-13.36.40:699][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Chair_M.uasset"
[2023.01.26-13.36.40:700][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Chair_N.uasset"
[2023.01.26-13.36.40:701][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Checker_Noise_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Checker_Noise_M.uasset"
[2023.01.26-13.36.40:708][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset"
[2023.01.26-13.36.40:708][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset"
[2023.01.26-13.36.40:715][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset"
[2023.01.26-13.36.40:717][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset"
[2023.01.26-13.36.40:719][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset"
[2023.01.26-13.36.40:721][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset"
[2023.01.26-13.36.40:721][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2023.01.26-13.36.40:723][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_Cube.uasset"
[2023.01.26-13.36.40:723][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cylinder.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_Cylinder.uasset"
[2023.01.26-13.36.40:724][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset"
[2023.01.26-13.36.40:724][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_Pipe.uasset"
[2023.01.26-13.36.40:725][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_180.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_Pipe_180.uasset"
[2023.01.26-13.36.40:725][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_90.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_Pipe_90.uasset"
[2023.01.26-13.36.40:726][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Plane.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_Plane.uasset"
[2023.01.26-13.36.40:726][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset"
[2023.01.26-13.36.40:727][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Sphere.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_Sphere.uasset"
[2023.01.26-13.36.40:727][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Torus.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_Torus.uasset"
[2023.01.26-13.36.40:728][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_Trim.uasset"
[2023.01.26-13.36.40:728][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset"
[2023.01.26-13.36.40:729][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset"
[2023.01.26-13.36.40:729][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_TriPyramid.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_TriPyramid.uasset"
[2023.01.26-13.36.40:730][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Tube.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_Tube.uasset"
[2023.01.26-13.36.40:730][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_A.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_Wedge_A.uasset"
[2023.01.26-13.36.40:730][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_B.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_Wedge_B.uasset"
[2023.01.26-13.36.40:731][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_WideCapsule.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Shapes/Shape_WideCapsule.uasset"
[2023.01.26-13.36.40:735][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset"
[2023.01.26-13.36.40:739][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset"
[2023.01.26-13.36.40:743][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset"
[2023.01.26-13.36.40:747][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset"
[2023.01.26-13.36.40:750][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset"
[2023.01.26-13.36.40:756][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset"
[2023.01.26-13.36.40:760][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset"
[2023.01.26-13.36.40:767][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset"
[2023.01.26-13.36.40:770][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset"
[2023.01.26-13.36.40:773][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset"
